s_id,p_id,value,currency,stock,score
SHOP0313,P00986,586.58,GBP,296,2.9
SHOP0437,P00668,433.87,GBP,239,3.9
SHOP0433,P00998,545.28,USD,177,2.2
SHOP0122,P00753,270.28,EUR,173,4.5
SHOP0261,P00675,998.63,EUR,217,3.2
SHOP0287,P00999,136.14,GBP,266,4.5
SHOP0103,P00979,931.95,EUR,481,4.3
SHOP0337,P00745,338.11,EUR,100,4.4
SHOP0059,P00901,912.19,USD,293,3.2
SHOP0131,P00108,670.17,GBP,481,2.5
SHOP0454,P00939,444.67,GBP,13,1.9
SHOP0418,P00754,368.97,TRY,133,2.3
SHOP0487,P00091,493.53,USD,205,1.2
SHOP0286,P00180,795.6,GBP,36,2.7
SHOP0009,P00585,251.45,USD,389,4.7
SHOP0212,P00465,920.19,EUR,177,0.8
SHOP0205,P00328,194.96,TRY,324,4.5
SHOP0187,P00198,922.54,GBP,16,2.0
SHOP0379,P00562,448.89,EUR,159,4.8
SHOP0475,P00063,272.32,TRY,486,1.5
SHOP0288,P00858,342.02,USD,332,4.1
SHOP0178,P00309,52.49,TRY,329,1.6
SHOP0161,P00229,458.33,TRY,29,3.9
SHOP0181,P00240,215.52,TRY,208,3.9
SHOP0174,P00952,67.24,GBP,301,1.2
SHOP0096,P00883,934.44,GBP,79,1.7
SHOP0162,P00838,617.92,GBP,45,0.4
SHOP0423,P00503,651.36,GBP,59,4.1
SHOP0254,P00882,38.73,TRY,306,0.9
SHOP0415,P00252,302.74,GBP,483,0.7
SHOP0344,P00820,926.54,USD,94,1.7
SHOP0067,P00815,796.93,GBP,146,3.2
SHOP0120,P00798,383.73,TRY,75,2.8
SHOP0294,P00287,923.75,GBP,432,0.0
SHOP0362,P00156,112.32,USD,310,0.2
SHOP0306,P00856,820.97,TRY,395,0.9
SHOP0053,P00639,902.13,EUR,103,1.4
SHOP0300,P00975,352.7,GBP,331,1.2
SHOP0236,P00659,365.2,EUR,481,4.6
SHOP0321,P00997,724.75,EUR,217,4.5
SHOP0213,P00652,725.65,USD,320,4.0
SHOP0166,P00602,21.01,GBP,12,2.1
SHOP0452,P00842,278.51,TRY,487,4.8
SHOP0142,P00038,454.3,TRY,270,2.0
SHOP0127,P00488,815.99,EUR,276,2.6
SHOP0388,P00267,346.89,EUR,127,2.4
SHOP0468,P00305,206.76,EUR,169,4.2
SHOP0300,P00433,730.22,EUR,241,4.4
SHOP0031,P00779,207.41,GBP,463,1.6
SHOP0287,P00345,879.34,GBP,46,1.6
SHOP0191,P00228,775.62,GBP,150,4.0
SHOP0456,P00221,59.54,EUR,194,3.9
SHOP0043,P00201,891.69,USD,132,1.5
SHOP0470,P00075,118.22,GBP,227,2.3
SHOP0114,P00270,362.65,GBP,265,0.7
SHOP0409,P00402,10.73,TRY,181,4.9
SHOP0456,P00461,105.09,GBP,283,2.6
SHOP0476,P00395,288.08,USD,73,0.1
SHOP0208,P00179,529.3,USD,259,4.4
SHOP0204,P00408,776.43,GBP,252,1.0
SHOP0257,P00181,978.53,USD,154,0.4
SHOP0366,P00378,478.02,EUR,165,2.5
SHOP0388,P00784,193.54,TRY,31,4.5
SHOP0045,P00388,697.66,GBP,98,2.0
SHOP0012,P00529,169.47,GBP,446,1.7
SHOP0476,P00774,509.42,USD,364,0.8
SHOP0314,P00926,326.12,USD,292,3.7
SHOP0292,P00126,245.29,TRY,194,2.9
SHOP0151,P00964,859.7,USD,42,4.5
SHOP0167,P00381,903.95,USD,434,2.1
SHOP0183,P00675,970.97,EUR,422,3.6
SHOP0397,P00797,659.95,EUR,394,4.4
SHOP0011,P00370,265.11,TRY,483,2.5
SHOP0221,P00032,162.24,USD,319,4.4
SHOP0285,P00383,589.51,USD,387,4.8
SHOP0430,P00215,41.44,GBP,282,4.1
SHOP0143,P00682,400.81,TRY,276,4.7
SHOP0204,P00701,676.07,TRY,224,2.6
SHOP0244,P00459,767.04,GBP,95,1.3
SHOP0353,P00463,818.94,USD,325,3.1
SHOP0484,P00304,246.8,USD,426,1.1
SHOP0255,P00330,339.77,USD,63,1.5
SHOP0230,P00970,821.67,TRY,438,0.3
SHOP0023,P00899,667.37,USD,376,1.2
SHOP0448,P00516,193.1,TRY,330,1.7
SHOP0024,P00463,608.59,USD,222,3.1
SHOP0202,P00007,846.9,TRY,141,4.2
SHOP0388,P00386,544.3,USD,194,5.0
SHOP0446,P00469,863.44,TRY,331,1.3
SHOP0016,P00633,580.67,USD,411,0.0
SHOP0048,P00298,190.55,EUR,440,0.3
SHOP0335,P00817,479.11,EUR,266,2.0
SHOP0240,P00299,40.79,EUR,235,3.0
SHOP0045,P00988,694.9,TRY,425,2.3
SHOP0069,P00182,702.85,GBP,336,0.8
SHOP0443,P00553,236.92,GBP,448,4.7
SHOP0461,P00684,16.85,EUR,60,1.5
SHOP0324,P00541,28.14,USD,281,2.3
SHOP0382,P00523,666.79,GBP,360,1.8
SHOP0065,P00522,156.51,TRY,43,2.5
SHOP0005,P00422,818.68,GBP,297,1.3
SHOP0311,P00336,556.93,GBP,328,0.5
SHOP0077,P00951,824.33,USD,384,3.9
SHOP0325,P00522,792.51,TRY,177,1.2
SHOP0169,P00173,415.1,GBP,127,4.0
SHOP0384,P00097,342.93,TRY,371,1.2
SHOP0225,P00983,336.28,TRY,364,0.4
SHOP0030,P00260,461.4,TRY,304,3.8
SHOP0355,P00411,178.0,TRY,305,0.9
SHOP0478,P00778,709.88,GBP,376,0.9
SHOP0282,P00645,286.5,EUR,289,0.4
SHOP0230,P00123,825.76,GBP,242,4.8
SHOP0402,P00675,635.53,TRY,277,1.1
SHOP0389,P00826,491.28,GBP,396,3.8
SHOP0183,P00068,403.48,USD,484,2.9
SHOP0378,P00982,618.11,EUR,176,4.4
SHOP0205,P00953,922.51,GBP,205,1.3
SHOP0461,P00514,46.21,EUR,205,4.8
SHOP0473,P00664,766.71,GBP,218,2.1
SHOP0403,P00509,237.13,EUR,460,2.0
SHOP0376,P00834,308.65,USD,260,3.7
SHOP0058,P00906,903.81,TRY,312,3.6
SHOP0121,P00524,676.37,EUR,338,3.1
SHOP0497,P00371,515.24,GBP,412,3.9
SHOP0045,P00034,227.19,USD,334,1.1
SHOP0492,P00986,454.49,EUR,263,1.6
SHOP0304,P00376,775.87,GBP,386,0.4
SHOP0387,P00474,733.84,USD,373,4.7
SHOP0473,P00918,105.54,TRY,300,0.3
SHOP0054,P00075,683.31,GBP,116,2.1
SHOP0281,P00978,728.66,EUR,327,2.7
SHOP0391,P00458,835.51,EUR,424,4.5
SHOP0458,P00685,236.89,GBP,191,2.3
SHOP0359,P00985,837.37,GBP,464,2.2
SHOP0137,P00422,666.97,TRY,296,2.3
SHOP0124,P00512,837.88,USD,312,3.9
SHOP0000,P00536,588.37,EUR,55,4.2
SHOP0459,P00484,835.34,TRY,478,4.8
SHOP0273,P00442,767.14,USD,59,0.8
SHOP0080,P00415,35.32,GBP,89,4.1
SHOP0058,P00150,869.3,GBP,396,0.6
SHOP0177,P00718,21.6,USD,190,3.0
SHOP0401,P00170,533.13,GBP,136,0.5
SHOP0131,P00127,337.51,TRY,9,4.8
SHOP0236,P00578,312.69,GBP,81,1.5
SHOP0002,P00425,876.82,TRY,210,4.9
SHOP0379,P00053,340.81,GBP,400,5.0
SHOP0098,P00159,618.33,GBP,219,4.0
SHOP0440,P00490,629.74,EUR,117,4.2
SHOP0106,P00225,395.9,GBP,441,3.6
SHOP0337,P00279,570.22,USD,55,0.5
SHOP0122,P00181,615.5,EUR,458,3.0
SHOP0176,P00497,226.75,USD,421,2.9
SHOP0055,P00058,430.71,EUR,389,1.9
SHOP0325,P00329,905.76,USD,488,1.0
SHOP0162,P00355,95.16,GBP,8,3.9
SHOP0304,P00540,870.31,GBP,279,4.0
SHOP0009,P00715,759.96,TRY,291,1.7
SHOP0230,P00210,520.05,USD,95,0.5
SHOP0059,P00276,235.12,EUR,152,4.8
SHOP0434,P00257,940.55,GBP,181,3.1
SHOP0495,P00899,38.14,USD,352,2.8
SHOP0106,P00948,241.5,GBP,142,0.6
SHOP0220,P00788,174.26,EUR,59,4.2
SHOP0290,P00696,334.04,EUR,164,3.1
SHOP0344,P00305,180.82,USD,217,2.2
SHOP0259,P00751,448.05,GBP,238,4.0
SHOP0208,P00807,685.29,USD,400,0.4
SHOP0286,P00291,144.89,EUR,307,1.6
SHOP0109,P00051,55.77,TRY,148,4.0
SHOP0283,P00685,194.69,EUR,340,1.5
SHOP0458,P00154,758.79,EUR,388,4.8
SHOP0243,P00540,638.07,GBP,460,3.7
SHOP0363,P00389,155.13,USD,394,0.9
SHOP0447,P00597,131.84,USD,40,1.1
SHOP0124,P00163,20.17,GBP,214,2.8
SHOP0201,P00110,533.9,USD,260,1.6
SHOP0435,P00265,743.01,EUR,227,3.8
SHOP0180,P00343,579.41,USD,262,2.6
SHOP0285,P00954,496.88,GBP,64,1.1
SHOP0365,P00936,244.8,GBP,310,0.9
SHOP0254,P00006,50.73,GBP,186,3.1
SHOP0032,P00417,397.45,GBP,176,2.4
SHOP0427,P00690,272.48,USD,34,4.0
SHOP0337,P00276,246.95,EUR,239,4.6
SHOP0317,P00911,699.85,GBP,339,2.4
SHOP0035,P00910,62.69,GBP,455,2.7
SHOP0143,P00747,655.35,TRY,226,4.3
SHOP0387,P00829,168.12,TRY,376,1.9
SHOP0148,P00712,418.99,USD,149,1.9
SHOP0457,P00446,110.43,TRY,179,3.3
SHOP0334,P00247,299.59,USD,86,0.4
SHOP0369,P00388,187.59,GBP,381,2.7
SHOP0266,P00943,842.5,EUR,249,0.6
SHOP0122,P00968,926.78,GBP,72,2.5
SHOP0011,P00365,267.92,EUR,306,0.2
SHOP0366,P00905,118.02,EUR,11,1.9
SHOP0465,P00882,504.51,USD,412,4.4
SHOP0327,P00004,222.86,TRY,109,4.4
SHOP0138,P00849,404.53,TRY,499,4.0
SHOP0303,P00486,493.25,EUR,465,1.5
SHOP0198,P00065,627.13,USD,432,1.5
SHOP0448,P00907,532.09,USD,36,4.3
SHOP0310,P00685,959.39,USD,343,1.3
SHOP0216,P00403,152.17,EUR,241,2.1
SHOP0409,P00631,691.34,EUR,132,3.0
SHOP0125,P00990,542.61,USD,32,1.2
SHOP0476,P00986,688.88,GBP,90,4.4
SHOP0054,P00083,70.46,USD,100,0.2
SHOP0041,P00697,141.45,USD,282,2.8
SHOP0138,P00904,963.75,TRY,272,3.4
SHOP0370,P00409,997.52,GBP,19,0.2
SHOP0390,P00163,672.37,USD,67,2.5
SHOP0348,P00011,770.33,TRY,67,3.1
SHOP0109,P00434,450.74,GBP,27,1.5
SHOP0351,P00430,836.16,GBP,51,1.1
SHOP0497,P00259,517.18,TRY,76,2.8
SHOP0493,P00418,129.71,EUR,271,1.4
SHOP0483,P00882,922.11,GBP,345,1.0
SHOP0067,P00725,357.16,TRY,443,1.1
SHOP0350,P00808,658.16,TRY,194,1.8
SHOP0456,P00427,591.5,USD,494,1.7
SHOP0317,P00020,140.95,EUR,80,0.0
SHOP0487,P00677,841.88,TRY,465,4.6
SHOP0220,P00084,632.91,TRY,216,0.7
SHOP0413,P00604,660.66,EUR,64,1.0
SHOP0453,P00016,801.42,GBP,289,4.1
SHOP0160,P00290,928.06,TRY,375,4.4
SHOP0422,P00239,124.11,EUR,387,0.7
SHOP0212,P00134,977.33,USD,102,1.6
SHOP0276,P00183,925.47,EUR,469,1.7
SHOP0190,P00552,886.39,USD,394,1.4
SHOP0218,P00829,272.05,TRY,357,4.2
SHOP0320,P00890,413.43,GBP,150,1.4
SHOP0451,P00667,503.98,EUR,293,4.9
SHOP0429,P00059,720.91,EUR,476,1.8
SHOP0459,P00661,900.1,TRY,246,0.4
SHOP0388,P00302,383.61,EUR,279,4.2
SHOP0150,P00479,89.52,USD,231,4.6
SHOP0398,P00102,225.92,USD,493,2.9
SHOP0101,P00415,100.18,GBP,135,0.6
SHOP0326,P00149,107.93,EUR,468,2.6
SHOP0403,P00994,506.72,EUR,405,1.9
SHOP0210,P00824,883.77,TRY,373,4.9
SHOP0275,P00533,131.79,TRY,277,1.0
SHOP0494,P00800,668.34,TRY,322,3.7
SHOP0282,P00379,406.92,TRY,425,2.3
SHOP0251,P00371,520.45,TRY,32,0.7
SHOP0498,P00530,274.7,EUR,440,2.7
SHOP0141,P00419,404.03,USD,30,2.6
SHOP0155,P00608,936.63,USD,111,4.4
SHOP0484,P00162,19.94,TRY,141,3.3
SHOP0112,P00076,587.34,TRY,88,4.0
SHOP0165,P00801,71.91,EUR,497,0.7
SHOP0094,P00619,89.42,TRY,153,4.1
SHOP0426,P00064,268.45,TRY,69,2.5
SHOP0101,P00949,803.82,GBP,69,4.7
SHOP0155,P00408,865.6,USD,431,1.6
SHOP0049,P00828,839.74,TRY,161,0.2
SHOP0006,P00874,135.76,USD,88,2.5
SHOP0154,P00885,71.44,EUR,76,1.7
SHOP0325,P00476,285.65,TRY,43,3.6
SHOP0468,P00233,94.97,TRY,383,3.0
SHOP0372,P00832,432.39,USD,82,3.1
SHOP0138,P00094,980.29,TRY,360,1.4
SHOP0438,P00907,276.01,USD,382,4.7
SHOP0493,P00061,425.51,EUR,57,4.4
SHOP0413,P00220,904.95,GBP,407,3.3
SHOP0100,P00242,969.81,TRY,329,4.1
SHOP0482,P00448,940.76,USD,195,0.9
SHOP0044,P00588,252.97,USD,301,4.2
SHOP0499,P00759,61.55,TRY,421,3.0
SHOP0451,P00591,624.86,USD,281,1.1
SHOP0173,P00744,543.7,TRY,185,0.3
SHOP0010,P00950,506.81,GBP,359,1.6
SHOP0393,P00679,780.2,GBP,80,0.3
SHOP0309,P00739,606.87,USD,25,0.6
SHOP0391,P00935,685.68,GBP,380,4.2
SHOP0135,P00110,613.12,GBP,332,0.7
SHOP0081,P00583,453.72,USD,157,0.8
SHOP0332,P00647,659.1,EUR,299,3.7
SHOP0386,P00484,953.79,USD,412,2.4
SHOP0260,P00319,555.54,GBP,133,5.0
SHOP0054,P00557,782.29,EUR,191,2.3
SHOP0039,P00359,471.25,TRY,230,3.9
SHOP0484,P00887,884.41,EUR,83,4.7
SHOP0179,P00700,546.15,TRY,69,1.7
SHOP0099,P00789,367.08,TRY,34,2.1
SHOP0022,P00261,42.25,GBP,281,3.7
SHOP0142,P00927,975.14,USD,50,1.9
SHOP0421,P00102,123.06,EUR,71,3.6
SHOP0063,P00241,212.21,USD,138,4.2
SHOP0486,P00764,257.89,EUR,151,3.4
SHOP0249,P00503,748.75,TRY,331,4.2
SHOP0462,P00430,339.02,TRY,1,2.4
SHOP0281,P00945,611.17,USD,66,0.1
SHOP0319,P00157,720.79,GBP,153,1.7
SHOP0354,P00224,983.68,GBP,286,1.1
SHOP0450,P00783,976.79,TRY,496,4.8
SHOP0153,P00835,106.48,GBP,463,3.9
SHOP0499,P00203,861.6,USD,428,0.4
SHOP0318,P00047,156.77,TRY,283,4.5
SHOP0484,P00782,950.71,USD,411,3.1
SHOP0440,P00139,866.02,GBP,191,4.6
SHOP0124,P00946,803.08,USD,394,4.6
SHOP0163,P00584,443.09,EUR,47,4.3
SHOP0453,P00685,931.26,USD,438,4.8
SHOP0478,P00601,893.56,TRY,296,0.3
SHOP0249,P00043,491.99,TRY,233,0.0
SHOP0066,P00753,380.45,USD,85,3.5
SHOP0358,P00872,926.31,TRY,112,3.9
SHOP0490,P00032,30.79,USD,272,1.6
SHOP0434,P00105,844.53,USD,338,3.4
SHOP0314,P00260,205.51,GBP,331,3.4
SHOP0303,P00760,945.81,TRY,97,0.0
SHOP0210,P00026,764.01,USD,78,4.5
SHOP0170,P00224,247.31,TRY,404,1.0
SHOP0098,P00819,847.12,GBP,319,3.4
SHOP0416,P00494,180.17,EUR,398,2.2
SHOP0479,P00900,541.64,GBP,95,1.7
SHOP0432,P00338,271.01,TRY,458,3.4
SHOP0304,P00717,155.61,EUR,13,3.5
SHOP0078,P00740,156.55,USD,167,3.4
SHOP0121,P00171,891.55,GBP,141,1.2
SHOP0421,P00228,248.88,EUR,426,4.2
SHOP0195,P00796,843.15,GBP,71,0.2
SHOP0462,P00135,857.8,USD,216,1.2
SHOP0075,P00941,92.33,EUR,73,4.8
SHOP0213,P00491,634.43,USD,411,3.0
SHOP0133,P00123,524.53,TRY,0,3.6
SHOP0446,P00349,561.82,EUR,361,0.5
SHOP0042,P00424,401.05,USD,71,2.3
SHOP0130,P00095,228.68,GBP,103,0.6
SHOP0310,P00946,365.11,TRY,48,1.0
SHOP0115,P00537,287.44,EUR,480,0.9
SHOP0375,P00297,973.41,USD,373,0.8
SHOP0429,P00226,498.14,GBP,290,1.1
SHOP0233,P00156,100.95,USD,58,4.3
SHOP0354,P00399,899.34,TRY,443,3.6
SHOP0317,P00093,689.77,EUR,438,1.6
SHOP0486,P00188,218.09,USD,258,4.5
SHOP0031,P00792,109.69,EUR,76,1.2
SHOP0365,P00026,902.62,TRY,393,2.2
SHOP0359,P00273,974.99,TRY,189,2.6
SHOP0455,P00853,744.95,TRY,30,1.0
SHOP0051,P00680,335.21,TRY,348,0.9
SHOP0115,P00622,55.94,USD,344,3.5
SHOP0281,P00011,789.23,USD,435,4.2
SHOP0268,P00721,508.42,USD,84,0.9
SHOP0347,P00939,31.91,EUR,289,2.9
SHOP0342,P00684,805.56,USD,60,3.2
SHOP0200,P00788,284.17,TRY,266,2.8
SHOP0413,P00149,584.94,GBP,273,4.7
SHOP0002,P00884,520.67,EUR,444,4.3
SHOP0453,P00988,803.36,GBP,137,0.8
SHOP0222,P00728,179.59,TRY,74,2.2
SHOP0110,P00028,698.31,TRY,468,4.1
SHOP0340,P00988,187.01,EUR,482,1.3
SHOP0096,P00445,291.04,GBP,230,2.6
SHOP0325,P00230,949.22,EUR,210,3.8
SHOP0369,P00334,321.75,EUR,450,0.9
SHOP0462,P00493,359.95,TRY,95,2.6
SHOP0030,P00426,456.32,USD,104,3.8
SHOP0466,P00873,48.47,TRY,436,4.7
SHOP0263,P00844,147.25,USD,304,3.4
SHOP0198,P00055,482.52,USD,255,4.2
SHOP0239,P00518,339.0,USD,400,3.8
SHOP0043,P00866,410.88,TRY,158,3.4
SHOP0268,P00620,536.97,EUR,329,0.2
SHOP0041,P00141,309.15,GBP,55,4.7
SHOP0173,P00372,831.02,TRY,323,3.7
SHOP0061,P00383,679.69,USD,150,0.8
SHOP0392,P00806,46.51,TRY,23,2.7
SHOP0314,P00581,507.11,EUR,456,3.8
SHOP0106,P00156,632.07,EUR,24,1.9
SHOP0300,P00309,810.23,TRY,287,2.7
SHOP0417,P00881,565.27,TRY,11,3.4
SHOP0013,P00631,220.24,GBP,452,3.3
SHOP0417,P00346,92.32,EUR,465,2.8
SHOP0231,P00229,358.11,GBP,474,3.0
SHOP0289,P00188,527.44,USD,214,0.7
SHOP0145,P00447,226.0,USD,63,2.0
SHOP0015,P00970,987.5,USD,242,2.4
SHOP0103,P00242,985.67,USD,187,1.6
SHOP0016,P00829,380.67,TRY,221,2.2
SHOP0407,P00581,574.05,EUR,306,4.0
SHOP0408,P00466,913.79,TRY,344,2.0
SHOP0394,P00588,386.38,EUR,279,1.2
SHOP0381,P00254,552.24,EUR,306,3.2
SHOP0350,P00922,221.28,EUR,74,2.5
SHOP0017,P00818,139.41,TRY,46,0.4
SHOP0101,P00676,129.7,USD,196,1.6
SHOP0078,P00804,889.47,TRY,357,1.2
SHOP0280,P00487,13.7,TRY,324,3.6
SHOP0082,P00672,89.35,EUR,338,2.1
SHOP0483,P00499,962.39,USD,408,2.8
SHOP0170,P00135,143.29,USD,296,3.2
SHOP0478,P00281,168.29,GBP,168,0.8
SHOP0236,P00883,330.08,USD,391,0.4
SHOP0386,P00374,802.85,EUR,224,4.3
SHOP0097,P00038,530.37,USD,469,0.6
SHOP0448,P00069,510.35,TRY,191,3.0
SHOP0138,P00206,142.76,EUR,472,4.2
SHOP0445,P00857,44.91,GBP,144,4.4
SHOP0159,P00025,807.39,USD,292,2.2
SHOP0340,P00555,520.89,GBP,292,2.1
SHOP0187,P00694,855.75,GBP,431,4.4
SHOP0311,P00434,384.31,USD,279,2.4
SHOP0276,P00847,917.05,TRY,113,0.7
SHOP0192,P00219,500.15,GBP,135,1.7
SHOP0040,P00304,39.69,USD,468,1.5
SHOP0033,P00577,130.03,USD,322,3.5
SHOP0074,P00805,417.45,TRY,122,1.1
SHOP0034,P00453,715.64,GBP,293,2.7
SHOP0288,P00950,187.4,GBP,6,2.8
SHOP0295,P00482,459.73,EUR,222,3.5
SHOP0451,P00864,167.03,USD,35,3.3
SHOP0490,P00076,325.37,USD,486,1.9
SHOP0301,P00163,429.19,EUR,493,1.6
SHOP0152,P00690,355.42,EUR,252,1.2
SHOP0370,P00402,464.7,EUR,311,2.5
SHOP0165,P00851,146.49,USD,175,0.7
SHOP0437,P00713,417.28,EUR,381,4.4
SHOP0245,P00756,463.33,GBP,349,1.7
SHOP0065,P00500,357.82,GBP,42,0.9
SHOP0363,P00600,737.77,USD,478,0.8
SHOP0329,P00027,971.49,TRY,362,0.3
SHOP0051,P00158,777.5,EUR,185,3.9
SHOP0342,P00808,520.45,GBP,158,1.9
SHOP0019,P00707,151.43,GBP,395,0.1
SHOP0454,P00834,378.88,USD,349,0.2
SHOP0494,P00467,844.1,GBP,23,0.7
SHOP0308,P00100,513.14,EUR,150,1.6
SHOP0240,P00411,406.46,GBP,257,0.6
SHOP0383,P00167,578.64,GBP,490,0.6
SHOP0146,P00138,974.26,EUR,467,0.1
SHOP0239,P00920,419.4,TRY,49,1.7
SHOP0160,P00409,582.63,TRY,471,2.0
SHOP0097,P00403,29.8,USD,11,1.1
SHOP0264,P00218,25.56,GBP,63,1.2
SHOP0078,P00998,304.48,TRY,119,1.2
SHOP0449,P00649,803.52,TRY,286,1.7
SHOP0392,P00763,735.04,TRY,178,4.8
SHOP0040,P00192,916.46,USD,85,0.3
SHOP0478,P00586,821.44,TRY,19,3.0
SHOP0224,P00998,156.05,EUR,86,2.8
SHOP0228,P00073,358.35,TRY,99,3.3
SHOP0071,P00591,768.04,TRY,89,1.9
SHOP0040,P00897,612.02,GBP,250,1.0
SHOP0471,P00601,423.53,USD,397,3.0
SHOP0229,P00060,188.25,EUR,210,2.9
SHOP0025,P00309,95.92,GBP,1,2.0
SHOP0465,P00300,25.49,GBP,46,4.1
SHOP0088,P00968,271.93,USD,402,2.6
SHOP0213,P00696,105.82,GBP,45,4.9
SHOP0386,P00426,907.5,EUR,299,4.6
SHOP0005,P00062,259.82,TRY,27,2.5
SHOP0154,P00860,100.81,GBP,450,4.1
SHOP0001,P00986,892.67,GBP,60,4.9
SHOP0165,P00855,65.55,TRY,308,1.4
SHOP0252,P00730,668.82,GBP,310,1.5
SHOP0123,P00920,483.78,USD,248,3.2
SHOP0295,P00338,216.24,USD,439,1.2
SHOP0357,P00689,143.61,EUR,63,0.7
SHOP0259,P00195,955.06,GBP,240,1.4
SHOP0257,P00204,581.02,GBP,448,2.8
SHOP0344,P00042,763.31,USD,45,0.6
SHOP0346,P00317,317.49,EUR,487,3.0
SHOP0107,P00945,605.83,GBP,298,1.6
SHOP0135,P00013,358.51,GBP,53,1.7
SHOP0154,P00571,541.11,EUR,256,1.8
SHOP0383,P00969,702.01,EUR,153,2.3
SHOP0468,P00669,334.55,GBP,1,5.0
SHOP0055,P00287,987.75,USD,414,0.3
SHOP0177,P00247,528.05,TRY,230,1.9
SHOP0346,P00871,993.27,EUR,427,2.4
SHOP0309,P00043,933.7,EUR,261,1.0
SHOP0288,P00459,85.89,TRY,221,4.2
SHOP0353,P00086,466.98,GBP,277,3.5
SHOP0469,P00798,66.89,TRY,133,0.9
SHOP0011,P00969,710.79,TRY,160,0.8
SHOP0410,P00825,342.62,TRY,76,4.3
SHOP0386,P00632,702.87,EUR,499,2.1
SHOP0261,P00286,319.35,GBP,213,3.5
SHOP0190,P00071,648.05,EUR,392,3.9
SHOP0309,P00144,575.45,TRY,225,4.5
SHOP0060,P00817,52.41,USD,75,0.0
SHOP0342,P00047,770.99,GBP,163,3.0
SHOP0335,P00776,551.31,USD,287,0.2
SHOP0320,P00561,27.95,GBP,484,2.3
SHOP0260,P00241,282.75,TRY,262,4.0
SHOP0445,P00035,327.31,TRY,246,2.8
SHOP0389,P00544,559.59,USD,398,3.8
SHOP0374,P00279,518.62,TRY,328,3.5
SHOP0415,P00796,885.61,EUR,481,0.3
SHOP0413,P00890,461.22,USD,178,4.9
SHOP0491,P00020,216.82,EUR,74,4.5
SHOP0273,P00634,591.83,TRY,80,2.3
SHOP0249,P00140,393.7,GBP,229,2.8
SHOP0460,P00462,930.07,USD,90,1.0
SHOP0403,P00402,396.65,GBP,171,0.2
SHOP0362,P00119,918.98,USD,240,3.8
SHOP0070,P00261,263.27,USD,261,2.1
SHOP0049,P00280,53.96,TRY,129,0.9
SHOP0144,P00900,947.19,GBP,203,2.3
SHOP0382,P00236,55.46,USD,376,1.4
SHOP0238,P00119,508.9,EUR,441,2.1
SHOP0330,P00930,929.79,USD,431,3.4
SHOP0065,P00813,251.23,USD,110,3.5
SHOP0405,P00841,45.76,GBP,323,0.9
SHOP0171,P00903,874.23,GBP,401,0.9
SHOP0168,P00689,345.48,TRY,304,1.4
SHOP0433,P00780,48.79,USD,269,1.1
SHOP0260,P00747,224.9,EUR,303,2.7
SHOP0068,P00599,17.08,GBP,269,3.6
SHOP0436,P00731,466.52,TRY,146,0.8
SHOP0479,P00340,151.11,EUR,392,2.9
SHOP0225,P00698,445.31,TRY,123,3.6
SHOP0188,P00207,315.02,TRY,143,3.1
SHOP0452,P00437,993.01,TRY,33,1.6
SHOP0201,P00763,253.51,TRY,493,2.7
SHOP0170,P00140,809.34,GBP,336,3.3
SHOP0443,P00904,124.67,EUR,440,1.5
SHOP0268,P00263,611.6,USD,176,3.1
SHOP0164,P00425,799.49,GBP,477,0.9
SHOP0183,P00377,660.49,TRY,235,3.0
SHOP0354,P00507,342.47,TRY,350,0.3
SHOP0188,P00553,839.6,TRY,334,3.0
SHOP0068,P00594,207.69,USD,24,4.0
SHOP0127,P00133,368.46,EUR,428,2.3
SHOP0253,P00213,716.52,TRY,194,0.4
SHOP0402,P00852,843.81,EUR,33,1.5
SHOP0216,P00486,196.1,GBP,367,3.6
SHOP0120,P00120,338.69,USD,92,4.2
SHOP0453,P00363,133.34,EUR,291,0.4
SHOP0243,P00252,300.42,GBP,204,3.7
SHOP0279,P00760,691.81,TRY,480,4.9
SHOP0347,P00800,12.1,USD,251,2.0
SHOP0419,P00766,195.71,EUR,469,4.4
SHOP0220,P00972,147.4,GBP,466,3.5
SHOP0300,P00392,322.16,EUR,481,4.2
SHOP0472,P00613,741.14,GBP,83,2.4
SHOP0327,P00560,655.84,TRY,349,0.3
SHOP0098,P00050,644.85,TRY,183,4.1
SHOP0009,P00324,372.64,GBP,254,3.1
SHOP0086,P00248,810.2,TRY,314,2.7
SHOP0393,P00804,992.65,EUR,141,1.4
SHOP0054,P00715,470.68,TRY,199,3.5
SHOP0423,P00582,819.67,GBP,253,3.7
SHOP0086,P00752,85.3,USD,156,4.9
SHOP0422,P00236,461.17,TRY,52,1.3
SHOP0420,P00410,894.89,USD,173,3.4
SHOP0417,P00788,609.93,TRY,399,4.4
SHOP0067,P00493,264.84,GBP,194,2.1
SHOP0019,P00791,630.69,TRY,322,1.8
SHOP0486,P00493,841.14,EUR,239,0.8
SHOP0359,P00949,240.9,GBP,334,2.1
SHOP0176,P00734,833.19,TRY,327,2.3
SHOP0196,P00016,749.38,USD,210,1.0
SHOP0127,P00132,541.91,TRY,498,0.5
SHOP0367,P00258,416.22,TRY,102,0.3
SHOP0402,P00601,716.22,GBP,499,3.3
SHOP0191,P00790,819.05,TRY,396,3.0
SHOP0390,P00068,506.33,TRY,61,1.7
SHOP0461,P00746,603.33,EUR,73,2.5
